district,type,name,address,tel,website,twd97E,twd97N,update_date
中和區,國民小學,市立錦和國小,新北市中和區圓通路292號,02-22479495,www.chps.ntpc.edu.tw,299404.745186,2764776.14377,"2015-02-24 06:00:00.297"
中和區,國民中學,市立中和國中,新北市中和區興南路二段3巷17號,02-29424074,www.chjhs.ntpc.edu.tw,301372.75881,2764204.18809,"2015-02-24 06:00:00.297"
中和區,國民中學,市立自強國中,新北市中和區莒光路191號,02-22259466,www.zcjh.ntpc.edu.tw,297754.58998,2765669.01577,"2015-02-24 06:00:00.297"
中和區,國民中學,市立漳和國中,新北市中和區廣福路39號,02-22488616,www.chjh.ntpc.edu.tw,301023.682079,2766130.04531,"2015-02-24 06:00:00.297"
中和區,國民中學,市立積穗國中,新北市中和區民安街66號,02-22250233,www.gsjh.ntpc.edu.tw,298296.528488,2765945.0334,"2015-02-24 06:00:00.297"
中和區,高中職,市立中和高中,新北市中和區連城路460號,02-22227146,www.chshs.ntpc.edu.tw,298274.617,2765281.075,"2015-02-24 06:00:00.297"
中和區,高中職,私立竹林高中,新北市中和區華新街143巷12號,02-29422128,www.clsh.ntpc.edu.tw,301037.777774,2763652.23462,"2015-02-24 06:00:00.297"
中和區,高中職,私立南山中學,新北市中和區廣福路41號,02-22492474,www.nssh.ntpc.edu.tw,300886.681618,2766013.03066,"2015-02-24 06:00:00.297"
中和區,高中職,市立錦和高中,新北市中和區錦和路163號,02-22498566,www.jhsh.ntpc.edu.tw,299639.692724,2765014.12412,"2015-02-24 06:00:00.297"
中和區,教育研究機構,菊輝資訊科技文教基金會,新北市中和區中正路716號16樓,02-82280786,www.sfit.org.tw,299008.728595,2765570.04105,"2015-02-24 06:00:00.297"
中和區,捷運站,捷運永安市場站,新北市中和區中和路388號,02-21812345,www.trtc.com.tw,301570.27629756,2766148.02122833,"2015-02-24 06:00:00.297"
中和區,捷運站,捷運景安站,新北市中和區景平路486號,02-21812345,www.trtc.com.tw,300998.99712885,2765241.1168736,"2015-02-24 06:00:00.297"
中和區,捷運站,捷運南勢角站,新北市中和區捷運路6號,02-21812345,www.trtc.com.tw,301498.559484,2764726.29812461,"2015-02-24 06:00:00.297"
中和區,捷運站,捷運中原站(施工中),新北市中和區," ",www.trtc.com.tw,298914.79290634,2766754.21447309,"2015-02-24 06:00:00.297"
中和區,捷運站,捷運橋和站(施工中),新北市中和區," ",www.trtc.com.tw,299332.44684627,2766532.5789486,"2015-02-24 06:00:00.297"
中和區,捷運站,捷運中和站(施工中),新北市中和區," ",www.trtc.com.tw,300149.57576113,2766025.29677802,"2015-02-24 06:00:00.297"
中和區,捷運站,捷運景平站(施工中),新北市中和區," ",www.trtc.com.tw,302017.16659565,2765016.72913235,"2015-02-24 06:00:00.297"
中和區,捷運站,捷運錦和站(施工中),新北市中和區," ",www.trtc.com.tw,299465.59139024,2765463.65071573,"2015-02-24 06:00:00.297"
中和區,捷運站,捷運中和高中站(施工中),新北市中和區," ",www.trtc.com.tw,298552.86953169,2765325.54820309,"2015-02-24 06:00:00.297"
中和區,捷運站,捷運外員山站(施工中),新北市中和區," ",www.trtc.com.tw,297381.69336765,2765260.58390882,"2015-02-24 06:00:00.297"
土城區,戶政機關,新北市土城戶政事務所,新北市土城區和平路28號,02-22605640,www.tucheng.ris.ntpc.gov.tw,294752.382,2762822.632,"2015-02-24 06:00:00.297"
土城區,衛生機關,新北市土城區衛生所,新北市土城區和平路26號,02-22603181,tucheng.health.ntpc.gov.tw,294742.0,2762844.0,"2015-02-24 06:00:00.297"
土城區,公所,土城區公所,新北市土城區金城路一段101號,02-22732000,www.tucheng.ntpc.gov.tw,294707.553,2762812.422,"2015-02-24 06:00:00.297"
土城區,消防機關,新北市土城消防分隊,新北市土城區和平路21號,02-22602524,www.fire.ntpc.gov.tw,294753.833778,2762894.14813,"2015-02-24 06:00:00.297"
土城區,消防機關,新北市清水消防分隊,新北市土城區青雲路35號,02-22615281,www.fire.ntpc.gov.tw,296451.773935,2764592.03572,"2015-02-24 06:00:00.297"
土城區,消防機關,新北市頂埔消防分隊,新北市土城區中山路49號,02-22681574,www.fire.ntpc.gov.tw,292525.865411,2761752.99065,"2015-02-24 06:00:00.297"
土城區,其他機關,土城區農會,新北市土城區中正路一段5號,02-82615266,,294650.0,2763093.0,"2015-02-24 06:00:00.297"
土城區,警察機關,土城分局,新北市土城區和平路22號,02-22665929,www.tucheng.police.ntpc.gov.tw,294730.0,2762874.0,"2015-02-24 06:00:00.297"
土城區,警察機關,土城派出所,新北市土城區和平路22號,02-22656058,www.tucheng.police.ntpc.gov.tw,294727.0,2762879.0,"2015-02-24 06:00:00.297"
土城區,警察機關,廣福派出所,新北市土城區學府路一段103號,02-22701588,www.tucheng.police.ntpc.gov.tw,296049.0,2764501.0,"2015-02-24 06:00:00.297"
土城區,警察機關,清水派出所,新北市土城區青雲路220號,02-22615479,www.tucheng.police.ntpc.gov.tw,296319.0,2763791.0,"2015-02-24 06:00:00.297"
土城區,警察機關,頂埔派出所,新北市土城區中央路三段164號,02-22681220,www.tucheng.police.ntpc.gov.tw,293575.0,2762037.0,"2015-02-24 06:00:00.297"
土城區,警察機關,土城交通分隊,新北市土城區和平路22號4樓,02-22666090,www.police.ntpc.gov.tw,294722.0,2762874.0,"2015-02-24 06:00:00.297"
土城區,警察機關,新北市政府警察局少年警察隊,新北市土城區和平路22號5樓,02-22665750,www.jpdb.police.ntpc.gov.tw,294717.0,2762872.0,"2015-02-24 06:00:00.297"
土城區,其他機關,臺灣新北地方法院暨檢察署,新北市土城區金城路二段249號,02-22616192,www.pcc.moj.gov.tw,296267.13,2764136.289,"2015-02-24 06:00:00.297"
土城區,其他機關,新北市土城區調解委員會,新北市土城區金城路1段101號,02-22732007,,294779.216956522,2762807.02956522,"2015-02-24 06:00:00.297"
土城區,其他機關,臺灣臺北看守所,新北市土城區立德路2號,02-22611711,www.tpd.moj.gov.tw,296610.0,2764470.0,"2015-02-24 06:00:00.297"
土城區,警察機關,金城派出所,新北市土城區延吉街318號,02-22633152,www.tucheng.police.ntpc.gov.tw,296805.0,2764095.0,"2015-02-24 06:00:00.297"
土城區,其他機關,臺灣新北地方法院暨檢察署行政大樓1F民眾洽公區,新北市土城區金城路二段249號1樓,,,296251.108768,2764138.0,"2015-02-24 06:00:00.297"
土城區,其他機關,臺灣新北地方法院暨檢察署偵查大樓民眾等候區,新北市土城區金城路二段249號1樓,,,296274.327483,2764185.23286,"2015-02-24 06:00:00.297"
土城區,其他機關,臺灣新北地方法院暨檢察署1F民眾等候區,新北市土城區金城路一段56號,,,294675.386282,2762579.55044,"2015-02-24 06:00:00.297"
土城區,其他機關,臺灣新北地方法院暨檢察署4F民眾等候區,新北市土城區青雲路152號4樓,,,296339.2,2764016.5,"2015-02-24 06:00:00.297"
土城區,其他機關,臺灣新北地方法院,新北市土城區金城路二段249號,02-22616714,pcd.judicial.gov.tw,296285.001344,2764189.00502,"2015-02-24 06:00:00.297"
土城區,其他機關,臺灣新北地方法院檢察署,新北市土城區金城路二段249號,02-22616192,www.pcc.moj.gov.tw,296292.511292,2764167.7198,"2015-02-24 06:00:00.297"
土城區,教育研究機構,財團法人紡織產業綜合研究所,新北市土城區承天路6號,02-22670321,www.ttri.org.tw,294081.847,2761994.556,"2015-02-24 06:00:00.297"
土城區,大專院校,私立德霖技術學院,新北市土城區青雲路380巷1號,02-22733567,www.dlit.edu.tw,296039.283026,2762828.78994,"2015-02-24 06:00:00.297"
土城區,國民小學,市立土城國小,新北市土城區埤塘里興城路17號,02-22606617,www.ttcps.ntpc.edu.tw,294636.361468,2762727.09657,"2015-02-24 06:00:00.297"
土城區,國民小學,市立安和國小,新北市土城區延和路23號,02-22603451,www.anhoes.ntpc.edu.tw,296928.565671,2764638.11611,"2015-02-24 06:00:00.297"
土城區,國民小學,市立清水國小,新北市土城區金城路二段356號,02-22618316,www.cses.ntpc.edu.tw,296608.5427,2764123.05924,"2015-02-24 06:00:00.297"
土城區,國民小學,市立頂埔國小,新北市土城區頂福里中央路四段205號,02-22686800,www.dpes.ntpc.edu.tw,291869.087778,2760951.17555,"2015-02-24 06:00:00.297"
土城區,國民小學,私立裕德雙語小學,新北市土城區擺接堡路1號,02-82617889,www.yuteh.ntpc.edu.tw,294393.386574,2763931.8168,"2015-02-24 06:00:00.297"
土城區,國民小學,市立廣福國小,新北市土城區學府路一段127號,02-22626782,www.gfes.ntpc.edu.tw,295955.49717,2764328.07965,"2015-02-24 06:00:00.297"
土城區,國民小學,市立樂利國小,新北市土城區裕生路65號,02-22662568,www.llps.ntpc.edu.tw,295219.449405,2764216.02985,"2015-02-24 06:00:00.297"
土城區,國民中學,市立土城國中,新北市土城區永寧路18號,02-22675135,www.tcjh.ntpc.edu.tw,293365.249755,2761711.16945,"2015-02-24 06:00:00.297"
土城區,國民中學,市立中正國中,新北市土城區金城路二段247號,02-22628456,www.ccjhs.ntpc.edu.tw,296098.507308,2764068.06183,"2015-02-24 06:00:00.297"
土城區,高中職,私立中華高中,新北市土城區城林路2號,02-22696714,www.chsh.ntpc.edu.tw,294201.352999,2763238.06983,"2015-02-24 06:00:00.297"
土城區,高中職,市立新北高工,新北市土城區學府路一段241號,02-22612483,www.ntvs.ntpc.edu.tw,295535.484,2763935.044,"2015-02-24 06:00:00.297"
土城區,高中職,市立清水高中,新北市土城區明德路一段72號,02-22707801,www.cssh.ntpc.edu.tw,296859.554191,2763849.16464,"2015-02-24 06:00:00.297"
土城區,教育研究機構,紡織產業綜合研究所,新北市土城區承天路6號,02-22670321,www.ttri.org.tw,294081.846523,2761994.55611,"2015-02-24 06:00:00.297"
土城區,捷運站,捷運海山站,新北市土城區樂利街16號B2,02-21812345,www.trtc.com.tw,295308.30744334,2764210.38948953,"2015-02-24 06:00:00.297"
土城區,捷運站,捷運土城站,新北市土城區金城路一段105號B1,02-21812345,www.trtc.com.tw,294829.59569366,2762833.23766186,"2015-02-24 06:00:00.297"
土城區,捷運站,捷運永寧站,新北市土城區中央路三段105號B1,02-21812345,www.trtc.com.tw,293978.82315928,2762120.33249279,"2015-02-24 06:00:00.297"
土城區,捷運站,捷運頂埔站(施工中),新北市土城區," ",www.trtc.com.tw,292322.1885568,2761365.86832883,"2015-02-24 06:00:00.297"
新店區,戶政機關,新北市新店戶政事務所安康辦事處,新北市新店區薏仁坑路自強巷2號2樓,02-22144788,www.xindian.ris.ntpc.gov.tw,300216.019,2761320.019,"2015-02-24 06:00:00.297"
新店區,戶政機關,新北市新店戶政事務所,新北市新店區行政街2號2樓,02-29147675,www.xindian.ris.ntpc.gov.tw,304736.584,2762227.312,"2015-02-24 06:00:00.297"
新店區,消防機關,消防署,新北市新店區北新路三段200號,02-81959119,www.nfa.gov.tw,304656.0,2764106.0,"2015-02-24 06:00:00.297"
新店區,衛生機關,新北市新店區衛生所,新北市新店區北新路一段88巷11號,02-29126831,xindian.health.ntpc.gov.tw,304828.0,2762266.0,"2015-02-24 06:00:00.297"
新店區,公所,新店區公所,新北市新店區北新路一段80號,02-29112281,www.xindian.ntpc.gov.tw,304681.701,2762255.596,"2015-02-24 06:00:00.297"
新店區,消防機關,新北市新店消防分隊,新北市新店區行政街2號,02-29117947,www.fire.ntpc.gov.tw,304744.56623,2762232.1152,"2015-02-24 06:00:00.297"
新店區,消防機關,新北市直潭消防分隊,新北市新店區直潭里直潭十街25號,02-26660170,www.fire.ntpc.gov.tw,303953.707297,2759066.41043,"2015-02-24 06:00:00.297"
新店區,消防機關,新北市安康消防分隊,新北市新店區安康路三段2號,02-22141860,www.fire.ntpc.gov.tw,299862.313617,2760772.82599,"2015-02-24 06:00:00.297"
新店區,其他機關,新店地區農會,新北市新店區光明路98號,02-29106666,,304249.0,2763248.0,"2015-02-24 06:00:00.297"
新店區,警察機關,新店分局,新北市新店區北新路1段86號,02-29111170,www.xindian.police.ntpc.gov.tw,304686.0,2762305.0,"2015-02-24 06:00:00.297"
新店區,警察機關,龜山派出所,新北市新店區龜山里新烏路三段152號,02-26667560,www.xindian.police.ntpc.gov.tw,305748.0,2755120.0,"2015-02-24 06:00:00.297"
新店區,警察機關,雙城派出所,新北市新店區雙城里安康路三段209號,02-22159265,www.xindian.police.ntpc.gov.tw,299255.0,2760510.0,"2015-02-24 06:00:00.297"
新店區,警察機關,屈尺派出所,新北市新店區屈尺路82號,02-26667439,www.xindian.police.ntpc.gov.tw,305169.0,2757328.0,"2015-02-24 06:00:00.297"
新店區,警察機關,青潭派出所,新北市新店區員潭里北宜路二段417號,02-22171146,www.xindian.police.ntpc.gov.tw,306526.0,2760869.0,"2015-02-24 06:00:00.297"
新店區,警察機關,安康派出所,新北市新店區公崙里安康路二段70號,02-22121173,www.xindian.police.ntpc.gov.tw,301949.0,2761850.0,"2015-02-24 06:00:00.297"
新店區,警察機關,頂城派出所,新北市新店區碧潭路75號3樓,02-22118023,www.xindian.police.ntpc.gov.tw,303956.5351,2761121.5937,"2015-02-24 06:00:00.297"
新店區,警察機關,直潭派出所,新北市新店區直潭里直潭十街27號,02-26667324,www.xindian.police.ntpc.gov.tw,303967.0,2759061.0,"2015-02-24 06:00:00.297"
新店區,警察機關,江陵派出所,新北市新店區民族路7號,02-29112165,www.xindian.police.ntpc.gov.tw,304709.0,2763524.0,"2015-02-24 06:00:00.297"
新店區,警察機關,碧潭派出所,新北市新店區新生里北新路一段129號,02-29111665,www.xindian.police.ntpc.gov.tw,304452.0,2761773.0,"2015-02-24 06:00:00.297"
新店區,警察機關,保安第二總隊第一大隊第二中隊,新北市新店區德安里安豐路66號,02-22159114#16,,300390.0,2760665.0,"2015-02-24 06:00:00.297"
新店區,警察機關,保安安康小隊,新北市新店區德安里安豐路66號,02-22159114#366,,300392.0,2760665.0,"2015-02-24 06:00:00.297"
新店區,警察機關,內政部空中勤務總隊,新北市新店區北新路三段200號10樓,02-89111100,www.nasc.gov.tw,304654.0,2764112.0,"2015-02-24 06:00:00.297"
新店區,警察機關,新店交通分隊,新北市新店區安康路三段2號3樓,02-22102921,www.police.ntpc.gov.tw,299852.0,2760765.0,"2015-02-24 06:00:00.297"
新店區,地政機關,新北市新店地政事務所,新北市新店區行政街8號,02-29172969,www.xindian.land.ntpc.gov.tw,304766.0,2762209.0,"2015-02-24 06:00:00.297"
新店區,其他機關,新北市新店區調解委員會,新北市新店區北新路1段92號,02-29180428,,304761.65,2762358.57,"2015-02-24 06:00:00.297"
新店區,其他機關,法務部調查局,新北市新店區中華路74號,02-29171111,www.mjib.gov.tw/,304390.0,2762584.0,"2015-02-24 06:00:00.297"
新店區,其他機關,法務部調查局政風室,新北市新店區中華路74號,02-29125852,www.mjib.gov.tw/,304398.0,2762588.0,"2015-02-24 06:00:00.297"
新店區,警察機關,安和派出所,新北市新店區安和路三段1號,02-2946-7780,www.xindian.police.ntpc.gov.tw,302207.0,2763666.0,"2015-02-24 06:00:00.297"
新店區,消防機關,新北市安和消防分隊,新北市新店區安和路三段3號,02-29486936,www.fire.ntpc.gov.tw,302134.11891,2763488.02716,"2015-02-24 06:00:00.297"
新店區,警察機關,保安警察第二總隊安康小隊,新北市新店區安豐路66號,02-22152468,,300395.13,2760673.222,"2015-02-24 06:00:00.297"
新店區,警察機關,保安警察第二總隊專案分隊,新北市新店區安豐路66號,02-22150711,,300395.13,2760673.222,"2015-02-24 06:00:00.297"
新店區,警察機關,保安警察第二總隊第一大隊,新北市新店區安豐路66號,02-22150711,,300395.13,2760673.222,"2015-02-24 06:00:00.297"
新店區,警察機關,保安警察第二總隊第二大隊,新北市新店區安豐路66號,02-22152468,,300395.13,2760673.222,"2015-02-24 06:00:00.297"
新店區,稅捐機關,新北市政府稅捐稽徵處新店分處,新北市新店區行政街11號2樓,02-89148888,www.tax.ntpc.gov.tw/web/SG?pageID=25455,304768.529717,2762245.32916,"2015-02-24 06:00:00.297"
新店區,稅捐機關,財政部北區國稅局新店稽徵所第一辦公室,新北市新店區行政街11號,02-29161202,www.ntbna.gov.tw,304773.06354,2762247.98075,"2015-02-24 06:00:00.297"
新店區,稅捐機關,財政部北區國稅局新店稽徵所第二辦公室,新北市新店區寶橋路88號,02-29182010,www.ntbna.gov.tw,305204.007858,2763181.87978,"2015-02-24 06:00:00.297"
新店區,軍警學校,軍事情報學校,新北市新店區,02-28312121#605249,,303131.0,2761879.0,"2015-02-24 06:00:00.297"
新店區,教育研究機構,財團法人台灣建築中心,新北市新店區復興路43號10樓之1,02-86676398,www.tabc.org.tw,304216.488,2764416.922,"2015-02-24 06:00:00.297"
新店區,教育研究機構,財團法人台灣綠色生產力基金會,新北市新店區寶橋路48號5樓,02-29106067,www.tgpf.org.tw,305116.717,2763121.655,"2015-02-24 06:00:00.297"
新店區,教育研究機構,財團法人台灣機電工程服務社,新北市新店區寶中路119號8樓,02-86658182,www.temes.com.tw,305483.33,2763642.641,"2015-02-24 06:00:00.297"
新店區,教育研究機構,財團法人台灣營建研究院院本部,新北市新店區中興路二段190號11樓,02-89195000,www.tcri.org.tw,305385.031,2762933.411,"2015-02-24 06:00:00.297"
新店區,教育研究機構,杏陵醫學基金會,新北市新店區北新路三段212號3樓,02-29153185,www.sexedu.org.tw,304643.064781,2764136.16156,"2015-02-24 06:00:00.297"
新店區,大專院校,私立耕莘健康管理專科學校新店校區,新北市新店區民族路112號,02-22191131,www.ctcn.edu.tw,304143.858,2763375.018,"2015-02-24 06:00:00.297"
新店區,大專院校,私立景文科技大學,新北市新店區安忠路99號,02-82122000,www.just.edu.tw,301474.588,2760470.198,"2015-02-24 06:00:00.297"
新店區,國民小學,市立大豐國小,新北市新店區民族路108號,02-22197110,www.dfes.ntpc.edu.tw,304290.629368,2763448.99051,"2015-02-24 06:00:00.297"
新店區,國民小學,市立中正國小,新北市新店區三民路36號,02-29143765,www.ccps.ntpc.edu.tw,304241.645551,2762821.02732,"2015-02-24 06:00:00.297"
新店區,國民小學,市立北新國小,新北市新店區寶橋路8號,02-29189300,www.tspes.ntpc.edu.tw,305030.604113,2763005.94862,"2015-02-24 06:00:00.297"
新店區,國民小學,市立安坑國小,新北市新店區安忠路36號,02-22110560,www.takes.ntpc.edu.tw,301845.644203,2761561.14486,"2015-02-24 06:00:00.297"
新店區,國民小學,市立屈尺國小,新北市新店區屈尺路55號,02-26667490,www.ccyes.ntpc.edu.tw,305207.499261,2757271.08573,"2015-02-24 06:00:00.297"
新店區,國民小學,市立直潭國小,新北市新店區直潭路92號,02-26667278,www.jtes.ntpc.edu.tw,303650.517685,2759014.07181,"2015-02-24 06:00:00.297"
新店區,國民小學,市立青潭國小,新北市新店區北宜路二段82巷2號,02-22173146,www.chtes.ntpc.edu.tw,305841.526738,2760659.01912,"2015-02-24 06:00:00.297"
新店區,國民小學,市立新和國小,新北市新店區安和路三段100號,02-29400170,www2.hhps.ntpc.edu.tw,302315.72737,2764222.1176,"2015-02-24 06:00:00.297"
新店區,國民小學,市立新店國小,新北市新店區新店路2號,02-29103483,www.shdes.ntpc.edu.tw,304458.539212,2760713.09006,"2015-02-24 06:00:00.297"
新店區,國民小學,市立龜山國小,新北市新店區新烏路三段99巷10號,02-26667317,www.gses.ntpc.edu.tw,305946.538693,2755041.09306,"2015-02-24 06:00:00.297"
新店區,國民小學,市立雙城國小,新北市新店區安康路三段322號,02-22156511,www.tcsps.ntpc.edu.tw,299112.580546,2760569.2106,"2015-02-24 06:00:00.297"
新店區,國民小學,市立雙峰國小,新北市新店區北宜路三段66號,02-22171802,www.sfes.ntpc.edu.tw,308123.51968,2760492.02239,"2015-02-24 06:00:00.297"
新店區,國民中學,市立五峰國中,新北市新店區中興路一段253號,02-29114887,www.wfjh.ntpc.edu.tw,304905.593027,2762204.94072,"2015-02-24 06:00:00.297"
新店區,國民中學,市立文山國中,新北市新店區文中路38號,02-29142467,www.wsjh.ntpc.edu.tw,304426.575236,2761054.08205,"2015-02-24 06:00:00.297"
新店區,國民中學,私立康橋雙語中小學,新北市新店區華城路800號,02-22166000,www.cbps.ntpc.edu.tw,300178.981359,2756098.04321,"2015-02-24 06:00:00.297"
新店區,國民中學,市立達觀中小學,新北市新店區僑信路1號,02-22159013,www.dgejh.ntpc.edu.tw,300560.212841,2760709.81876,"2015-02-24 06:00:00.297"
新店區,高中職,私立及人高中,新北市新店區安興路1號,02-22112581,www.cjsh.ntpc.edu.tw,301943.699601,2762230.13486,"2015-02-24 06:00:00.297"
新店區,高中職,市立安康高中,新北市新店區安興路25號,02-22111743,www.akjh.ntpc.edu.tw,301957.698975,2762509.13162,"2015-02-24 06:00:00.297"
新店區,高中職,私立南強工商,新北市新店區文化路42號,02-29112096,www.ncvs.ntpc.edu.tw,305065.60321,2763771.90028,"2015-02-24 06:00:00.297"
新店區,高中職,私立能仁家商,新北市新店區文中路53巷10號,02-29182399,www.nrvs.ntpc.edu.tw,304548.572271,2761213.07924,"2015-02-24 06:00:00.297"
新店區,高中職,私立天主教崇光女中,新北市新店區三民路18號,02-29112544,www.ckgsh.ntpc.edu.tw,304378.608,2762732.031,"2015-02-24 06:00:00.297"
新店區,高中職,私立莊敬工家,新北市新店區民生路45號,02-22188956,www.jjvs.ntpc.edu.tw,303769.660618,2764286.02568,"2015-02-24 06:00:00.297"
新店區,高中職,私立開明工商,新北市新店區寶中路49號,02-29111664,www.kmvs.ntpc.edu.tw,305114.601946,2763703.90457,"2015-02-24 06:00:00.297"
新店區,高中職,市立新店高中,新北市新店區中央路93號,02-22193700,www.htsh.ntpc.edu.tw,303710.654,2763165.091,"2015-02-24 06:00:00.297"
新店區,高中職,私立崇光女中,新北市新店區三民路18號,02-29112544,www.ckgsh.ntpc.edu.tw,304378.608244,2762732.03128,"2015-02-24 06:00:00.297"
新店區,大專院校,私立耕莘專校新店校區,新北市新店區民族路112號,02-22191131,www.ctcn.edu.tw,304143.857503,2763375.01843,"2015-02-24 06:00:00.297"
新店區,大專院校,私立景文科大,新北市新店區安忠路99號,02-82122000,www.just.edu.tw,301474.587764,2760470.19816,"2015-02-24 06:00:00.297"
新店區,教育研究機構,台灣建築中心,新北市新店區復興路43號10樓之1,02-86676398,www.tabc.org.tw,304216.48816,2764416.92171,"2015-02-24 06:00:00.297"
新店區,教育研究機構,台灣綠色生產力基金會,新北市新店區寶橋路48號5樓,02-29106067,www.tgpf.org.tw,305116.717347,2763121.65491,"2015-02-24 06:00:00.297"
新店區,教育研究機構,台灣機電工程服務社,新北市新店區寶中路119號8樓,02-86658182,www.temes.com.tw,305483.330221,2763642.64095,"2015-02-24 06:00:00.297"
新店區,教育研究機構,台灣營建研究院,新北市新店區中興路二段190號11樓,02-89195000,www.tcri.org.tw,305385.030984,2762933.41139,"2015-02-24 06:00:00.297"
新店區,捷運站,捷運大坪林站,新北市新店區北新路三段190號,02-21812345,www.trtc.com.tw,304654.59380368,2763994.57557972,"2015-02-24 06:00:00.297"
新店區,捷運站,捷運七張站,新北市新店區北新路二段150號,02-21812345,www.trtc.com.tw,304816.563168,2763104.29766622,"2015-02-24 06:00:00.297"
新店區,捷運站,捷運新店區公所站,新北市新店區北新路一段295號,02-21812345,www.trtc.com.tw,304662.15823294,2762286.19113438,"2015-02-24 06:00:00.297"
新店區,捷運站,捷運新店站,新北市新店區北宜路一段2號,02-21812345,www.trtc.com.tw,304293.77046174,2761238.90929797,"2015-02-24 06:00:00.297"
新店區,捷運站,捷運小碧潭站,新北市新店區中央路151號4樓,02-21812345,www.trtc.com.tw,303510.59942152,2762790.56969742,"2015-02-24 06:00:00.297"
新店區,捷運站,捷運十四張站(施工中),新北市新店區," ",www.trtc.com.tw,303824.62797396,2763965.33885823,"2015-02-24 06:00:00.297"
坪林區,戶政機關,新北市新店戶政事務所坪林區所,新北市坪林區坪林街106之1號,02-26656231,www.pinglin.ris.ntpc.gov.tw,321834.104,2758848.615,"2015-02-24 06:00:00.297"
坪林區,衛生機關,新北市坪林區衛生所,新北市坪林區坪林里坪林街104號,02-26656272,pinglin.health.ntpc.gov.tw,321862.0,2758865.0,"2015-02-24 06:00:00.297"
坪林區,消防機關,新北市坪林消防分隊,新北市坪林區坪林里國中路1號,02-26656119,www.fire.ntpc.gov.tw,321961.936534,2758948.49549,"2015-02-24 06:00:00.297"
坪林區,其他機關,坪林區農會,新北市坪林區坪林街103號,02-26657227,,321851.0,2758972.0,"2015-02-24 06:00:00.297"
坪林區,警察機關,石嘈派出所,新北市坪林區石嘈里北宜路九段6號,02-26656343,www.xindian.police.ntpc.gov.tw,322716.0,2755144.0,"2015-02-24 06:00:00.297"
坪林區,警察機關,漁光派出所,新北市坪林區漁光里大舌湖24號,02-26656910,www.xindian.police.ntpc.gov.tw,324615.0,2761920.0,"2015-02-24 06:00:00.297"
坪林區,警察機關,坪林分駐所,新北市坪林區坪林街114號,02-26656281,www.xindian.police.ntpc.gov.tw,321845.0,2758844.0,"2015-02-24 06:00:00.297"
坪林區,警察機關,闊瀨派出所,新北市坪林區漁光里坪雙路三段6號,02-26657041,www.xindian.police.ntpc.gov.tw,327861.0,2762211.0,"2015-02-24 06:00:00.297"
坪林區,警察機關,金溪派出所,新北市坪林區粗窟里金瓜寮23之1號,02-26656487,www.xindian.police.ntpc.gov.tw,318597.0,2756108.0,"2015-02-24 06:00:00.297"
坪林區,消防機關,新北市雪山消防分隊,新北市坪林區下坑仔口5之9號,02-26658330,www.fire.ntpc.gov.tw,322062.409822,2759600.23136,"2015-02-24 06:00:00.297"
坪林區,公所,坪林區公所,新北市坪林區坪林街101號,02-26657251,www.pinglin.ntpc.gov.tw,321881.008,2758895.122,"2015-02-24 06:00:00.297"
坪林區,其他機關,新北市坪林區調解委員會,新北市坪林區坪林街101號,02-26657460,,321747.269442,2758849.188551,"2015-02-24 06:00:00.297"
坪林區,國民小學,市立坪林國小,新北市坪林區坪林里坪林街114號,02-26656213,www.plnes.ntpc.edu.tw,321807.06096,2758911.68859,"2015-02-24 06:00:00.297"
坪林區,國民小學,市立漁光國小,新北市坪林區大舌湖35號,02-26656508,www.yugwang.ntpc.edu.tw,324393.423576,2761674.68711,"2015-02-24 06:00:00.297"
坪林區,國民中學,市立坪林國中,新北市坪林區國中路4號,02-26656210,www.pljh.ntpc.edu.tw,321939.026366,2759082.49066,"2015-02-24 06:00:00.297"
坪林區,公共親子中心,坪林茶香公共親子中心,新北市坪林區坪林街114號,02-26656213分機10,NULL,321809.06096,2758909.68859,"2015-02-24 06:00:00.297"
鶯歌區,戶政機關,新北市鶯歌戶政事務所,新北市鶯歌區仁愛路53號,02-26797784,www.yingge.ris.ntpc.gov.tw,285754.796,2760978.139,"2015-02-24 06:00:00.297"
鶯歌區,衛生機關,新北市鶯歌區衛生所,新北市鶯歌區文化路389號,02-26702304,yingge.health.ntpc.gov.tw,285604.0,2760349.0,"2015-02-24 06:00:00.297"
鶯歌區,公所,鶯歌區公所,新北市鶯歌區仁愛路55號,02-26780202,www.yingge.ntpc.gov.tw,285764.699,2760966.1,"2015-02-24 06:00:00.297"
鶯歌區,消防機關,新北市鶯歌消防分隊,新北市鶯歌區西鶯里建國路420號,02-26792082,www.fire.ntpc.gov.tw,284575.119975,2760463.93416,"2015-02-24 06:00:00.297"
鶯歌區,其他機關,鶯歌區農會,新北市鶯歌區文化路181號,02-26706262,,285919.0,2760738.0,"2015-02-24 06:00:00.297"
鶯歌區,警察機關,湖山派出所,新北市鶯歌區大湖路370號,02-26792474,www.sanxia.police.ntpc.gov.tw,284948.0,2762842.0,"2015-02-24 06:00:00.297"
鶯歌區,警察機關,鳳鳴派出所,新北市鶯歌區莒光街20號,02-26789110,www.sanxia.police.ntpc.gov.tw,283569.0,2762081.0,"2015-02-24 06:00:00.297"
鶯歌區,警察機關,鶯歌分駐所,新北市鶯歌區中正一路195號,02-26792024,www.sanxia.police.ntpc.gov.tw,285701.0,2761077.0,"2015-02-24 06:00:00.297"
